,usdrub,gold,cb_key_rate,fed_rate,imoex_open,imoex_close,ru_cpi,us_cpi,workday,first_workday,second_workday,imoex_vol,ru_monetary,us_monetary
01.04.2015,57.65,2185.73,14.0,0.25,1625.21,1661.9,100.46,99.89586067343431,workday,0,0,36.690000000000055,8.480000000000075,1.4996719187882377
02.04.2015,58.3536,2216.16,14.0,0.25,1661.9,1679.24,100.46,99.89586067343431,workday,0,0,17.339999999999918,8.480000000000075,1.4996719187882377
03.04.2015,56.9902,2201.48,14.0,0.25,1679.61,1681.47,100.46,99.89586067343431,workday,0,0,1.8600000000001273,8.480000000000075,1.4996719187882377
06.04.2015,56.9902,2201.48,14.0,0.25,1681.8,1700.64,100.46,99.89586067343431,workday,1,0,18.840000000000146,8.480000000000075,1.4996719187882377
07.04.2015,56.5161,2177.71,14.0,0.25,1700.64,1695.64,100.46,99.89586067343431,workday,0,1,-5.0,8.480000000000075,1.4996719187882377
08.04.2015,55.3328,2149.91,14.0,0.25,1695.51,1683.63,100.46,99.89586067343431,workday,0,0,-11.879999999999882,8.480000000000075,1.4996719187882377
09.04.2015,54.027,2103.69,14.0,0.25,1683.1,1667.6,100.46,99.89586067343431,workday,0,0,-15.5,8.480000000000075,1.4996719187882377
10.04.2015,52.5424,2020.37,14.0,0.25,1667.62,1657.02,100.46,99.89586067343431,workday,0,0,-10.599999999999909,8.480000000000075,1.4996719187882377
13.04.2015,52.5424,2020.37,14.0,0.25,1657.1,1678.19,100.46,99.89586067343431,workday,1,0,21.090000000000146,8.480000000000075,1.4996719187882377
14.04.2015,52.422,2018.86,14.0,0.25,1678.43,1647.39,100.46,99.89586067343431,workday,0,1,-31.039999999999964,8.480000000000075,1.4996719187882377
15.04.2015,51.9749,1990.95,14.0,0.25,1647.29,1677.7,100.46,99.89586067343431,workday,0,0,30.410000000000082,8.480000000000075,1.4996719187882377
16.04.2015,50.5033,1931.98,14.0,0.25,1678.04,1686.79,100.46,99.89586067343431,workday,0,0,8.75,8.480000000000075,1.4996719187882377
17.04.2015,49.6749,1923.85,14.0,0.25,1686.79,1656.59,100.46,99.89586067343431,workday,0,0,-30.200000000000045,8.480000000000075,1.4996719187882377
20.04.2015,49.6749,1923.85,14.0,0.25,1657.63,1683.24,100.46,99.89586067343431,workday,1,0,25.6099999999999,8.480000000000075,1.4996719187882377
21.04.2015,51.5207,1993.1,14.0,0.25,1683.51,1710.24,100.46,99.89586067343431,workday,0,1,26.730000000000018,8.480000000000075,1.4996719187882377
22.04.2015,53.9728,2078.33,14.0,0.25,1710.13,1677.56,100.46,99.89586067343431,workday,0,0,-32.570000000000164,8.480000000000075,1.4996719187882377
23.04.2015,53.6555,2074.22,14.0,0.25,1677.89,1662.64,100.46,99.89586067343431,workday,0,0,-15.25,8.480000000000075,1.4996719187882377
24.04.2015,51.6011,1970.49,14.0,0.25,1663.15,1682.7,100.46,99.89586067343431,workday,0,0,19.549999999999955,8.480000000000075,1.4996719187882377
27.04.2015,51.6011,1970.49,14.0,0.25,1682.82,1677.22,100.46,99.89586067343431,workday,1,0,-5.599999999999909,8.480000000000075,1.4996719187882377
28.04.2015,51.469,1957.17,14.0,0.25,1676.32,1677.89,100.46,99.89586067343431,workday,0,1,1.5700000000001637,8.480000000000075,1.4996719187882377
29.04.2015,52.3041,2020.29,14.0,0.25,1677.89,1670.99,100.46,99.89586067343431,workday,0,0,-6.900000000000091,8.480000000000075,1.4996719187882377
30.04.2015,51.7029,2002.72,14.0,0.25,1670.99,1688.34,100.46,99.89586067343431,workday,0,0,17.34999999999991,8.480000000000075,1.4996719187882377
05.05.2015,51.7029,2002.72,12.5,0.25,1689.55,1721.8,100.35,99.6713094037578,workday,1,0,32.25,8.300000000000068,4.1942871549063625
06.05.2015,51.7574,1975.88,12.5,0.25,1722.16,1714.31,100.35,99.6713094037578,workday,0,1,-7.850000000000136,8.300000000000068,4.1942871549063625
07.05.2015,49.9816,1914.27,12.5,0.25,1713.09,1686.98,100.35,99.6713094037578,workday,0,0,-26.1099999999999,8.300000000000068,4.1942871549063625
08.05.2015,50.3615,1915.46,12.5,0.25,1686.94,1708.52,100.35,99.6713094037578,workday,0,0,21.579999999999927,8.300000000000068,4.1942871549063625
12.05.2015,50.3615,1915.46,12.5,0.25,1708.42,1704.62,100.35,99.6713094037578,workday,1,0,-3.800000000000182,8.300000000000068,4.1942871549063625
13.05.2015,50.914,1938.85,12.5,0.25,1704.5,1682.26,100.35,99.6713094037578,workday,0,1,-22.24000000000001,8.300000000000068,4.1942871549063625
14.05.2015,49.5366,1900.02,12.5,0.25,1682.26,1677.57,100.35,99.6713094037578,workday,0,0,-4.690000000000055,8.300000000000068,4.1942871549063625
15.05.2015,50.0774,1955.78,12.5,0.25,1677.77,1691.46,100.35,99.6713094037578,workday,0,0,13.690000000000055,8.300000000000068,4.1942871549063625
18.05.2015,50.0774,1955.78,12.5,0.25,1691.53,1678.55,100.35,99.6713094037578,workday,1,0,-12.980000000000018,8.300000000000068,4.1942871549063625
19.05.2015,49.2175,1943.4,12.5,0.25,1678.31,1659.36,100.35,99.6713094037578,workday,0,1,-18.950000000000045,8.300000000000068,4.1942871549063625
20.05.2015,49.1777,1928.39,12.5,0.25,1659.18,1636.86,100.35,99.6713094037578,workday,0,0,-22.320000000000164,8.300000000000068,4.1942871549063625
21.05.2015,49.7919,1931.82,12.5,0.25,1637.14,1659.33,100.35,99.6713094037578,workday,0,0,22.189999999999827,8.300000000000068,4.1942871549063625
22.05.2015,49.9204,1941.38,12.5,0.25,1659.47,1665.66,100.35,99.6713094037578,workday,0,0,6.190000000000055,8.300000000000068,4.1942871549063625
25.05.2015,49.9204,1941.38,12.5,0.25,1665.75,1655.4,100.35,99.6713094037578,workday,1,0,-10.349999999999909,8.300000000000068,4.1942871549063625
26.05.2015,49.8613,1930.26,12.5,0.25,1655.85,1651.66,100.35,99.6713094037578,workday,0,1,-4.189999999999827,8.300000000000068,4.1942871549063625
27.05.2015,50.3223,1931.77,12.5,0.25,1651.73,1660.98,100.35,99.6713094037578,workday,0,0,9.25,8.300000000000068,4.1942871549063625
28.05.2015,51.0178,1948.38,12.5,0.25,1660.65,1657.62,100.35,99.6713094037578,workday,0,0,-3.0300000000002,8.300000000000068,4.1942871549063625
29.05.2015,52.2907,1999.68,12.5,0.25,1657.67,1609.19,100.35,99.6713094037578,workday,0,0,-48.48000000000002,8.300000000000068,4.1942871549063625
01.06.2015,52.2907,1999.68,12.5,0.25,1610.07,1616.94,100.19,99.72397194275784,workday,1,0,6.870000000000118,10.220000000000027,3.562336686905894
02.06.2015,52.8213,2016.32,12.5,0.25,1616.97,1643.41,100.19,99.72397194275784,workday,0,1,26.440000000000055,10.220000000000027,3.562336686905894
03.06.2015,53.4413,2042.48,12.5,0.25,1643.99,1628.87,100.19,99.72397194275784,workday,0,0,-15.120000000000118,10.220000000000027,3.562336686905894
04.06.2015,53.059,2024.2,12.5,0.25,1628.8,1638.07,100.19,99.72397194275784,workday,0,0,9.269999999999982,10.220000000000027,3.562336686905894
05.06.2015,54.9908,2090.56,12.5,0.25,1638.12,1652.07,100.19,99.72397194275784,workday,0,0,13.950000000000045,10.220000000000027,3.562336686905894
08.06.2015,54.9908,2090.56,12.5,0.25,1652.21,1646.89,100.19,99.72397194275784,workday,1,0,-5.319999999999936,10.220000000000027,3.562336686905894
09.06.2015,56.0435,2114.28,12.5,0.25,1646.89,1664.01,100.19,99.72397194275784,workday,0,1,17.11999999999989,10.220000000000027,3.562336686905894
10.06.2015,55.91,2122.9,12.5,0.25,1664.03,1653.09,100.19,99.72397194275784,workday,0,0,-10.940000000000055,10.220000000000027,3.562336686905894
11.06.2015,54.8219,2090.4,12.5,0.25,1653.06,1652.24,100.19,99.72397194275784,workday,0,0,-0.8199999999999363,10.220000000000027,3.562336686905894
15.06.2015,54.8219,2090.4,12.5,0.25,1652.29,1657.29,100.19,99.72397194275784,workday,1,0,5.0,10.220000000000027,3.562336686905894
16.06.2015,55.2679,2093.64,11.5,0.25,1657.37,1668.82,100.19,99.72397194275784,workday,0,1,11.450000000000045,9.220000000000027,3.562336686905894
17.06.2015,54.0409,2053.84,11.5,0.25,1668.84,1664.66,100.19,99.72397194275784,workday,0,0,-4.179999999999836,9.220000000000027,3.562336686905894
18.06.2015,53.8999,2042.25,11.5,0.25,1664.65,1660.14,100.19,99.72397194275784,workday,0,0,-4.509999999999991,9.220000000000027,3.562336686905894
19.06.2015,53.3301,2054.09,11.5,0.25,1660.56,1663.03,100.19,99.72397194275784,workday,0,0,2.4700000000000273,9.220000000000027,3.562336686905894
22.06.2015,53.3301,2054.09,11.5,0.25,1664.11,1671.8,100.19,99.72397194275784,workday,1,0,7.690000000000055,9.220000000000027,3.562336686905894
23.06.2015,53.5569,2055.42,11.5,0.25,1672.27,1657.23,100.19,99.72397194275784,workday,0,1,-15.039999999999964,9.220000000000027,3.562336686905894
24.06.2015,54.2081,2062.38,11.5,0.25,1658.03,1651.85,100.19,99.72397194275784,workday,0,0,-6.180000000000064,9.220000000000027,3.562336686905894
25.06.2015,54.0746,2044.09,11.5,0.25,1651.14,1631.99,100.19,99.72397194275784,workday,0,0,-19.15000000000009,9.220000000000027,3.562336686905894
26.06.2015,54.6026,2062.03,11.5,0.25,1631.92,1644.45,100.19,99.72397194275784,workday,0,0,12.529999999999973,9.220000000000027,3.562336686905894
29.06.2015,54.6026,2062.03,11.5,0.25,1644.45,1634.93,100.19,99.72397194275784,workday,1,0,-9.519999999999982,9.220000000000027,3.562336686905894
30.06.2015,55.524,2100.21,11.5,0.25,1634.93,1654.55,100.19,99.72397194275784,workday,0,1,19.61999999999989,9.220000000000027,3.562336686905894
01.07.2015,55.8413,2109.52,11.5,0.25,1654.57,1639.7,100.8,99.84161926447484,workday,0,0,-14.86999999999989,1.900000000000034,2.1505688263018783
02.07.2015,55.4756,2089.82,11.5,0.25,1639.78,1641.05,100.8,99.84161926447484,workday,0,0,1.2699999999999818,1.900000000000034,2.1505688263018783
03.07.2015,55.6555,2083.36,11.5,0.25,1641.01,1631.65,100.8,99.84161926447484,workday,0,0,-9.3599999999999,1.900000000000034,2.1505688263018783
06.07.2015,55.6555,2083.36,11.5,0.25,1627.71,1621.27,100.8,99.84161926447484,workday,1,0,-6.440000000000055,1.900000000000034,2.1505688263018783
07.07.2015,56.4112,2111.55,11.5,0.25,1621.35,1614.14,100.8,99.84161926447484,workday,0,1,-7.209999999999809,1.900000000000034,2.1505688263018783
08.07.2015,57.2192,2145.48,11.5,0.25,1614.14,1595.0,100.8,99.84161926447484,workday,0,0,-19.1400000000001,1.900000000000034,2.1505688263018783
09.07.2015,57.2174,2123.34,11.5,0.25,1595.08,1614.59,100.8,99.84161926447484,workday,0,0,19.50999999999999,1.900000000000034,2.1505688263018783
10.07.2015,56.9803,2128.92,11.5,0.25,1615.11,1623.99,100.8,99.84161926447484,workday,0,0,8.88000000000011,1.900000000000034,2.1505688263018783
13.07.2015,56.9803,2128.92,11.5,0.25,1618.23,1642.97,100.8,99.84161926447484,workday,1,0,24.74000000000001,1.900000000000034,2.1505688263018783
14.07.2015,56.6079,2101.99,11.5,0.25,1643.0,1647.01,100.8,99.84161926447484,workday,0,1,4.009999999999991,1.900000000000034,2.1505688263018783
15.07.2015,56.9774,2112.51,11.5,0.25,1638.3,1641.22,100.8,99.84161926447484,workday,0,0,2.9200000000000728,1.900000000000034,2.1505688263018783
16.07.2015,56.6642,2103.72,11.5,0.25,1640.81,1652.59,100.8,99.84161926447484,workday,0,0,11.779999999999973,1.900000000000034,2.1505688263018783
17.07.2015,56.9504,2096.67,11.5,0.25,1652.52,1650.08,100.8,99.84161926447484,workday,0,0,-2.4400000000000546,1.900000000000034,2.1505688263018783
20.07.2015,56.9504,2096.67,11.5,0.25,1650.09,1626.76,100.8,99.84161926447484,workday,1,0,-23.329999999999927,1.900000000000034,2.1505688263018783
21.07.2015,56.8336,2037.37,11.5,0.25,1627.19,1635.69,100.8,99.84161926447484,workday,0,1,8.5,1.900000000000034,2.1505688263018783
22.07.2015,57.0025,2030.6,11.5,0.25,1634.89,1635.63,100.8,99.84161926447484,workday,0,0,0.7400000000000091,1.900000000000034,2.1505688263018783
23.07.2015,57.0232,2010.8,11.5,0.25,1634.79,1616.14,100.8,99.84161926447484,workday,0,0,-18.649999999999864,1.900000000000034,2.1505688263018783
24.07.2015,57.3578,2031.55,11.5,0.25,1615.69,1595.61,100.8,99.84161926447484,workday,0,0,-20.080000000000155,1.900000000000034,2.1505688263018783
27.07.2015,57.3578,2031.55,11.5,0.25,1595.5,1584.92,100.8,99.84161926447484,workday,1,0,-10.579999999999927,1.900000000000034,2.1505688263018783
28.07.2015,58.7816,2076.21,11.5,0.25,1584.92,1604.5,100.8,99.84161926447484,workday,0,1,19.579999999999927,1.900000000000034,2.1505688263018783
29.07.2015,60.2231,2121.32,11.5,0.25,1604.56,1622.32,100.8,99.84161926447484,workday,0,0,17.75999999999999,1.900000000000034,2.1505688263018783
30.07.2015,59.7665,2107.44,11.5,0.25,1622.69,1636.72,100.8,99.84161926447484,workday,0,0,14.029999999999973,1.900000000000034,2.1505688263018783
31.07.2015,58.9906,2059.03,11.5,0.25,1636.72,1669.0,100.8,99.84161926447484,workday,0,0,32.27999999999997,1.900000000000034,2.1505688263018783
03.08.2015,58.9906,2059.03,11.0,0.25,1668.13,1663.74,100.35,100.00042010981672,workday,1,0,-4.3900000000001,6.800000000000068,0.2449586821994103
04.08.2015,62.4677,2195.16,11.0,0.25,1663.31,1674.46,100.35,100.00042010981672,workday,0,1,11.150000000000091,6.800000000000068,0.2449586821994103
05.08.2015,62.9182,2210.18,11.0,0.25,1674.63,1693.07,100.35,100.00042010981672,workday,0,0,18.439999999999827,6.800000000000068,0.2449586821994103
06.08.2015,62.7184,2190.86,11.0,0.25,1693.07,1675.71,100.35,100.00042010981672,workday,0,0,-17.3599999999999,6.800000000000068,0.2449586821994103
07.08.2015,63.8644,2227.82,11.0,0.25,1676.75,1690.44,100.35,100.00042010981672,workday,0,0,13.690000000000055,6.800000000000068,0.2449586821994103
10.08.2015,63.8644,2227.82,11.0,0.25,1690.47,1702.02,100.35,100.00042010981672,workday,1,0,11.549999999999955,6.800000000000068,0.2449586821994103
11.08.2015,64.4977,2270.23,11.0,0.25,1702.02,1697.87,100.35,100.00042010981672,workday,0,1,-4.150000000000091,6.800000000000068,0.2449586821994103
